-11800038.16,4655626.22,2167.79
-11800038.11,4655626.37,2177.34
-11800038.57,4655626.24,2175.19
-11800040.13,4655625.7700000005,2167.96
-11800039.91,4655626.0,2178.32
-11800040.3,4655625.88,2176.48
-11800042.15,4655625.36,2167.97
-11800042.15,4655625.48,2177.15
-11800042.07,4655624.97,2180.27
-11800042.44,4655624.86,2178.57
-11800040.46,4655625.28,2178.29
-11800038.450000001,4655625.73,2178.28
-11800038.69,4655625.66,2177.13
-11800038.93,4655625.57,2176.02
-11800036.43,4655626.16,2178.34
-11800038.68,4655625.5200000005,2167.92
-11800034.790000001,4655626.5,2176.65
-11800036.71,4655625.95,2167.71
-11800034.74,4655626.37,2167.53
-11800026.950000001,4655626.23,2167.57
-11800028.96,4655625.79,2167.55
-11800030.97,4655625.34,2167.58
-11800032.99,4655624.92,2167.69
-11800034.97,4655624.48,2167.86
-11800036.97,4655624.04,2167.92
-11800036.89,4655624.21,2177.71
-11800038.99,4655623.59,2167.97
-11800038.85,4655623.79,2177.8
-11800040.76,4655623.36,2178.29
-11800039.61,4655623.04,2177.05
-11800041.58,4655622.48,2167.99
-11800037.47,4655623.51,2177.71
-11800035.36,4655623.95,2178.17
-11800037.58,4655623.34,2167.88
-11800035.59,4655623.7700000005,2167.85
-11800033.6,4655624.19,2167.81
-11800031.6,4655624.62,2167.6
-11800029.58,4655625.07,2167.53
-11800027.59,4655625.5,2167.5
-11800025.56,4655625.93,2167.52
-11800023.56,4655626.37,2167.55
-11800014.92,4655626.47,2167.47
-11800016.9,4655626.05,2167.51
-11800018.93,4655625.61,2167.52
-11800020.94,4655625.18,2167.55
-11800022.96,4655624.73,2167.53
-11800024.97,4655624.29,2167.53
-11800026.98,4655623.850000001,2167.58
-11800028.96,4655623.42,2167.75
-11800030.93,4655622.99,2167.83
-11800032.950000001,4655622.5600000005,2167.88
-11800034.950000001,4655622.12,2167.9
-11800036.99,4655621.68,2167.92
-11800039.0,4655621.23,2167.96
-11800040.97,4655620.79,2167.98
-11800042.19,4655619.98,2168.01
-11800040.11,4655620.43,2167.96
-11800038.09,4655620.87,2167.92
-11800036.11,4655621.3,2167.88
-11800034.1,4655621.72,2167.86
-11800032.06,4655622.17,2167.82
-11800030.05,4655622.61,2167.8
-11800028.040000001,4655623.05,2167.72
-11800026.05,4655623.47,2167.58
-11800024.06,4655623.91,2167.46
-11800022.03,4655624.36,2167.49
-11800020.02,4655624.79,2167.47
-11800017.98,4655625.23,2167.5
-11800015.97,4655625.67,2167.57
-11800004.72,4655626.26,2167.51
-11800006.71,4655625.850000001,2167.51
-11800006.97,4655625.92,2176.26
-11800008.700000001,4655625.41,2167.58
-11800008.86,4655625.51,2176.69
-11800010.25,4655625.24,2179.65
-11800011.61,4655625.0,2182.92
-11800011.89,4655624.9,2181.55
-11800013.49,4655624.59,2183.51
-11800013.81,4655624.5,2181.99
-11800016.790000001,4655623.64,2167.4
-11800018.78,4655623.21,2167.46
-11800017.540000001,4655623.7,2183.21
-11800020.790000001,4655622.7700000005,2167.5
-11800022.790000001,4655622.33,2167.6
-11800024.77,4655621.9,2167.72
-11800026.78,4655621.47,2167.79
-11800028.77,4655621.03,2167.79
-11800030.74,4655620.58,2167.83
-11800032.78,4655620.14,2167.84
-11800034.82,4655619.72,2167.88
-11800036.82,4655619.2700000005,2167.94
-11800038.81,4655618.84,2167.98
-11800040.8,4655618.39,2168.01
-11800042.26,4655617.5600000005,2167.99
-11800040.23,4655617.99,2167.96
-11800038.22,4655618.42,2167.94
-11800036.19,4655618.87,2167.88
-11800034.19,4655619.3,2167.86
-11800032.200000001,4655619.72,2167.83
-11800030.19,4655620.16,2167.81
-11800028.15,4655620.61,2167.77
-11800026.14,4655621.05,2167.76
-11800024.15,4655621.49,2167.73
-11800022.15,4655621.91,2167.6
-11800016.81,4655623.3,2183.69
-11800020.16,4655622.350000001,2167.5
-11800014.870000001,4655623.73,2183.44
-11800018.17,4655622.78,2167.4
-11800012.89,4655624.15,2183.57
-11800011.33,4655624.46,2181.25
-11800009.65,4655624.8,2179.52
-11800010.370000001,4655624.600000001,2175.94
-11800008.23,4655625.07,2176.72
-11800010.09,4655624.54,2167.49
-11800006.39,4655625.45,2175.98
-11800008.08,4655624.97,2167.53
-11800006.05,4655625.42,2167.48
-11800004.03,4655625.850000001,2167.48
-11800002.01,4655626.29,2167.47
-11799993.33,4655626.34,2167.4
-11799995.36,4655625.89,2167.42
-11799997.36,4655625.46,2167.42
-11799999.38,4655625.01,2167.44
-11800001.42,4655624.57,2167.46
-11800003.5,4655624.11,2167.44
-11800005.59,4655623.64,2167.42
-11800007.6,4655623.22,2167.46
-11800008.14,4655623.21,2174.98
-11800009.67,4655622.76,2167.38
-11800008.8,4655623.15,2181.86
-11800009.91,4655622.83,2176.4
-11800011.73,4655622.3100000005,2167.42
-11800010.73,4655622.75,2182.4
-11800011.34,4655622.5600000005,2179.42
-11800012.73,4655622.3,2182.49
-11800013.64,4655622.05,2178.02
-11800015.81,4655621.42,2167.4
-11800014.38,4655621.98,2184.25
-11800016.28,4655621.57,2184.97
-11800018.98,4655620.93,2181.79
-11800021.91,4655620.09,2167.72
-11800023.99,4655619.64,2167.76
-11800026.05,4655619.18,2167.77
-11800028.08,4655618.74,2167.79
-11800030.1,4655618.29,2167.82
-11800032.16,4655617.850000001,2167.86
-11800034.23,4655617.4,2167.88
-11800036.28,4655616.94,2167.92
-11800038.35,4655616.5,2167.96
-11800040.41,4655616.05,2168.0
-11800042.450000001,4655615.59,2168.04
-11800042.23,4655615.11,2168.0
-11800040.22,4655615.54,2167.98
-11800038.24,4655615.96,2167.92
