-11801369.69,4656849.15,2154.42
-11801368.76,4656849.41,2156.84
-11801414.98,4656849.3,2157.47
-11801416.27,4656848.8,2167.4
-11801416.61,4656848.91,2157.88
-11801417.84,4656848.39,2168.98
-11801418.200000001,4656848.5,2158.92
-11801417.47,4656847.19,2171.69
-11801417.6,4656847.24,2168.35
-11801417.84,4656847.3,2161.29
-11801417.93,4656847.34,2158.65
-11801416.040000001,4656847.66,2165.88
-11801416.3,4656847.74,2158.29
-11801414.41,4656848.05,2165.81
-11801414.61,4656848.13,2159.78
-11801414.66,4656848.13,2158.17
-11801412.58,4656848.37,2172.73
-11801412.67,4656848.41,2169.74
-11801411.05,4656848.8100000005,2169.4
-11801409.67,4656849.3100000005,2160.51
-11801409.76,4656849.36,2157.22
-11801403.08,4656849.350000001,2169.85
-11801403.21,4656849.41,2165.27
-11801403.370000001,4656849.48,2159.11
-11801405.040000001,4656849.09,2158.36
-11801405.06,4656849.09,2157.0
-11801406.67,4656848.7,2157.15
-11801407.950000001,4656848.18,2168.81
-11801408.28,4656848.3100000005,2157.56
-11801409.61,4656847.79,2167.9
-11801409.77,4656847.850000001,2162.4
-11801409.91,4656847.9,2157.96
-11801411.24,4656847.37,2168.58
-11801412.82,4656846.94,2170.84
-11801412.870000001,4656846.96,2169.13
-11801414.47,4656846.58,2168.77
-11801414.52,4656846.58,2167.27
-11801416.17,4656846.19,2166.47
-11801416.44,4656846.29,2158.86
-11801417.64,4656845.75,2171.17
-11801417.73,4656845.7700000005,2168.86
-11801418.09,4656845.87,2158.86
-11801417.78,4656844.46,2170.86
-11801417.81,4656844.49,2169.94
-11801418.18,4656844.59,2159.79
-11801416.56,4656845.0,2159.01
-11801414.59,4656845.29,2168.29
-11801412.94,4656845.68,2169.06
-11801411.35,4656846.09,2168.35
-11801411.66,4656846.19,2158.74
-11801410.02,4656846.600000001,2158.59
-11801408.05,4656846.87,2169.44
-11801408.26,4656846.96,2162.44
-11801408.38,4656847.01,2158.15
-11801406.74,4656847.42,2157.79
-11801405.11,4656847.8100000005,2157.8
-11801403.120000001,4656848.04,2171.31
-11801403.49,4656848.23,2157.38
-11801401.48,4656848.44,2171.1
-11801399.81,4656848.83,2172.09
-11801399.86,4656848.86,2170.29
-11801400.120000001,4656848.98,2159.99
-11801398.15,4656849.2,2174.1
-11801398.24,4656849.25,2170.13
-11801398.51,4656849.41,2158.35
-11801391.35,4656849.49,2169.71
-11801391.4,4656849.51,2167.08
-11801393.07,4656849.15,2165.42
-11801393.23,4656849.28,2156.69
-11801394.57,4656848.7,2170.08
-11801394.67,4656848.75,2165.74
-11801394.68,4656848.76,2164.72
-11801396.25,4656848.33,2167.09
-11801396.33,4656848.38,2163.94
-11801396.38,4656848.41,2161.42
-11801396.42,4656848.43,2159.77
-11801397.870000001,4656847.94,2167.15
-11801397.98,4656847.99,2162.33
-11801399.370000001,4656847.48,2171.88
-11801399.53,4656847.55,2165.63
-11801399.65,4656847.63,2160.38
-11801399.71,4656847.65,2158.65
-11801401.03,4656847.07,2171.69
-11801402.66,4656846.68,2171.31
-11801402.88,4656846.78,2163.21
-11801403.02,4656846.850000001,2158.04
